"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","flow_m3.s","velocity_m.s","suspended_solids_mg.l","pH","temperature_C","oxygen_dissolved_mg.l","oxygen_saturation","BOD7_mg.l","ChDS_Cr_mg.l","NH4_N_mg.l","NO2_N_mg.l","NO3_N_mg.l","mineral_N_mg.l","total_N_mg.l","PO4_P_mg.l","total_P_mg.l","electrical_conductivity_mikroS.cm","alkalinity_mmol.l","Arable.land_2018_100m","Artificial..non.agricultural.vegetated.areas_2018_100m","Forests_2018_100m","Heterogeneous.agricultural.areas_2018_100m","Industrial..commercial.and.transport.units_2018_100m","Inland.waters_2018_100m","Inland.wetlands_2018_100m","Mine..dump.and.construction.sites_2018_100m","Open.spaces.with.little.or.no.vegetation_2018_100m","Pastures_2018_100m","Permanent.crops_2018_100m","Scrub.and.or.herbaceous.vegetation.associations_2018_100m","Urban.fabric_2018_100m"
"LTL326","LTL326_8.5.2017","LTL326_2017",8,5,2017,"2017-05-08",55.29970928,25.9769643,NA,"lake",NA,NA,2,1,45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL326","LTL326_12.5.2022","LTL326_2022",12,5,2022,"2022-05-12",55.29970928,25.9769643,NA,"lake",NA,NA,4,3,74,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL327","LTL327_7.5.2013","LTL327_2013",7,5,2013,"2013-05-07",55.33451483,26.05945299,NA,"lake",NA,NA,1,1,70,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL327","LTL327_7.5.2014","LTL327_2014",7,5,2014,"2014-05-07",55.33451483,26.05945299,NA,"lake",NA,NA,1,1,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL327","LTL327_28.4.2015","LTL327_2015",28,4,2015,"2015-04-28",55.33451483,26.05945299,NA,"lake",NA,NA,1,1,271,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL327","LTL327_5.5.2020","LTL327_2020",5,5,2020,"2020-05-05",55.33451483,26.05945299,NA,"lake",NA,NA,3,2,167,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL328","LTL328_28.4.2015","LTL328_2015",28,4,2015,"2015-04-28",55.31709351,26.05912619,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL328","LTL328_10.5.2021","LTL328_2021",10,5,2021,"2021-05-10",55.31709351,26.05912619,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL329","LTL329_16.5.2019","LTL329_2019",16,5,2019,"2019-05-16",55.35227175,26.01997872,NA,"lake",NA,NA,1,1,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL330","LTL330_14.5.2015","LTL330_2015",14,5,2015,"2015-05-14",55.369791,25.99431377,NA,"lake",NA,NA,1,1,285,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL330","LTL330_10.5.2021","LTL330_2021",10,5,2021,"2021-05-10",55.369791,25.99431377,NA,"lake",NA,NA,2,2,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL331","LTL331_9.5.2019","LTL331_2019",9,5,2019,"2019-05-09",55.352743,25.99114414,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL333","LTL333_23.5.2022","LTL333_2022",23,5,2022,"2022-05-23",55.33112516,25.90354871,NA,"lake",NA,NA,6,2,120,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL334","LTL334_24.4.2023","LTL334_2023",24,4,2023,"2023-04-24",55.31271704,25.88190567,NA,"lake",NA,NA,3,2,102,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL335","LTL335_28.4.2016","LTL335_2016",28,4,2016,"2016-04-28",55.23634896,25.90879961,NA,"lake",NA,NA,3,2,88,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL336","LTL336_11.5.2015","LTL336_2015",11,5,2015,"2015-05-11",55.32979594,25.81812771,NA,"lake",NA,NA,3,3,97,1,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL336","LTL336_6.5.2021","LTL336_2021",6,5,2021,"2021-05-06",55.32979594,25.81812771,NA,"lake",NA,NA,4,3,111,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL337","LTL337_18.5.2015","LTL337_2015",18,5,2015,"2015-05-18",55.26233214,25.8000754,NA,"lake",NA,NA,3,3,34,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL337","LTL337_4.5.2021","LTL337_2021",4,5,2021,"2021-05-04",55.26233214,25.8000754,NA,"lake",NA,NA,5,3,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL338","LTL338_18.5.2015","LTL338_2015",18,5,2015,"2015-05-18",55.25889403,25.85403634,NA,"lake",NA,NA,3,3,27,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL338","LTL338_4.5.2021","LTL338_2021",4,5,2021,"2021-05-04",55.25889403,25.85403634,NA,"lake",NA,NA,7,3,41,2,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL339","LTL339_29.4.2014","LTL339_2014",29,4,2014,"2014-04-29",55.25213386,26.14614118,NA,"lake",NA,NA,1,1,76,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL34","LTL34_2.5.2013","LTL34_2013",2,5,2013,"2013-05-02",56.04502897,21.86453186,NA,"lake",NA,NA,1,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL34","LTL34_22.4.2014","LTL34_2014",22,4,2014,"2014-04-22",56.04502897,21.86453186,NA,"lake",NA,NA,2,1,53,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL34","LTL34_22.4.2015","LTL34_2015",22,4,2015,"2015-04-22",56.04502897,21.86453186,NA,"lake",NA,NA,3,2,11,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL34","LTL34_25.4.2016","LTL34_2016",25,4,2016,"2016-04-25",56.04502897,21.86453186,NA,"lake",NA,NA,4,3,26,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL34","LTL34_8.5.2019","LTL34_2019",8,5,2019,"2019-05-08",56.04502897,21.86453186,NA,"lake",NA,NA,4,4,235,2,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL340","LTL340_19.5.2015","LTL340_2015",19,5,2015,"2015-05-19",55.21898555,25.79639247,NA,"lake",NA,NA,3,3,122,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL340","LTL340_18.5.2021","LTL340_2021",18,5,2021,"2021-05-18",55.21898555,25.79639247,NA,"lake",NA,NA,3,2,42,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL341","LTL341_11.5.2015","LTL341_2015",11,5,2015,"2015-05-11",55.32743755,25.73151558,NA,"lake",NA,NA,4,4,222,2,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL341","LTL341_6.5.2021","LTL341_2021",6,5,2021,"2021-05-06",55.32743755,25.73151558,NA,"lake",NA,NA,10,8,98,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL342","LTL342_16.5.2018","LTL342_2018",16,5,2018,"2018-05-16",55.2902288,25.58427513,NA,"lake",NA,NA,3,3,66,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL343","LTL343_9.5.2013","LTL343_2013",9,5,2013,"2013-05-09",55.2447956,25.66303505,NA,"lake",NA,NA,2,2,118,1,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL343","LTL343_29.4.2014","LTL343_2014",29,4,2014,"2014-04-29",55.2447956,25.66303505,NA,"lake",NA,NA,3,3,87,1,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL343","LTL343_22.4.2015","LTL343_2015",22,4,2015,"2015-04-22",55.2447956,25.66303505,NA,"lake",NA,NA,3,3,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL343","LTL343_2.5.2016","LTL343_2016",2,5,2016,"2016-05-02",55.2447956,25.66303505,NA,"lake",NA,NA,2,2,12,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL343","LTL343_25.4.2019","LTL343_2019",25,4,2019,"2019-04-25",55.2447956,25.66303505,NA,"lake",NA,NA,1,1,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL344","LTL344_14.5.2014","LTL344_2014",14,5,2014,"2014-05-14",55.15255328,25.61541589,NA,"lake",NA,NA,2,1,111,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL344","LTL344_18.5.2020","LTL344_2020",18,5,2020,"2020-05-18",55.15255328,25.61541589,NA,"lake",NA,NA,2,2,21,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL345","LTL345_19.5.2014","LTL345_2014",19,5,2014,"2014-05-19",55.1897588,25.46822299,NA,"lake",NA,NA,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL345","LTL345_6.5.2020","LTL345_2020",6,5,2020,"2020-05-06",55.1897588,25.46822299,NA,"lake",NA,NA,3,3,58,1,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL347","LTL347_8.5.2013","LTL347_2013",8,5,2013,"2013-05-08",55.19653145,25.64593491,NA,"lake",NA,NA,4,4,312,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL347","LTL347_2.5.2019","LTL347_2019",2,5,2019,"2019-05-02",55.19653145,25.64593491,NA,"lake",NA,NA,2,1,58,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL348","LTL348_9.5.2016","LTL348_2016",9,5,2016,"2016-05-09",55.23089911,25.53157946,NA,"lake",NA,NA,2,2,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL348","LTL348_26.4.2022","LTL348_2022",26,4,2022,"2022-04-26",55.23089911,25.53157946,NA,"lake",NA,NA,1,1,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL349","LTL349_19.5.2014","LTL349_2014",19,5,2014,"2014-05-19",55.2064224,25.44943293,NA,"lake",NA,NA,1,1,184,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL349","LTL349_6.5.2020","LTL349_2020",6,5,2020,"2020-05-06",55.2064224,25.44943293,NA,"lake",NA,NA,2,2,26,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL350","LTL350_9.5.2016","LTL350_2016",9,5,2016,"2016-05-09",55.25506413,25.50516683,NA,"lake",NA,NA,3,3,97,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL350","LTL350_26.4.2022","LTL350_2022",26,4,2022,"2022-04-26",55.25506413,25.50516683,NA,"lake",NA,NA,6,5,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL351","LTL351_16.5.2018","LTL351_2018",16,5,2018,"2018-05-16",55.2615364,25.54643238,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL352","LTL352_3.5.2016","LTL352_2016",3,5,2016,"2016-05-03",55.17751216,25.76961941,NA,"lake",NA,NA,3,2,33,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL352","LTL352_19.5.2022","LTL352_2022",19,5,2022,"2022-05-19",55.17751216,25.76961941,NA,"lake",NA,NA,3,3,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL353","LTL353_3.5.2016","LTL353_2016",3,5,2016,"2016-05-03",55.1508097,25.77576456,NA,"lake",NA,NA,5,5,25,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL353","LTL353_19.5.2022","LTL353_2022",19,5,2022,"2022-05-19",55.1508097,25.77576456,NA,"lake",NA,NA,4,3,53,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL354","LTL354_11.5.2016","LTL354_2016",11,5,2016,"2016-05-11",55.09154058,25.73890907,NA,"lake",NA,NA,2,2,87,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL354","LTL354_18.5.2023","LTL354_2023",18,5,2023,"2023-05-18",55.09154058,25.73890907,NA,"lake",NA,NA,3,2,76,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL355","LTL355_29.4.2015","LTL355_2015",29,4,2015,"2015-04-29",55.06046977,25.62671195,NA,"lake",NA,NA,2,2,100,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL355","LTL355_17.5.2021","LTL355_2021",17,5,2021,"2021-05-17",55.06046977,25.62671195,NA,"lake",NA,NA,4,3,40,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL356","LTL356_21.5.2014","LTL356_2014",21,5,2014,"2014-05-21",55.08491107,25.48624031,NA,"lake",NA,NA,1,1,84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL356","LTL356_13.5.2020","LTL356_2020",13,5,2020,"2020-05-13",55.08491107,25.48624031,NA,"lake",NA,NA,2,2,106,1,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL357","LTL357_21.5.2014","LTL357_2014",21,5,2014,"2014-05-21",55.06813824,25.5128657,NA,"lake",NA,NA,1,1,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL357","LTL357_13.5.2020","LTL357_2020",13,5,2020,"2020-05-13",55.06813824,25.5128657,NA,"lake",NA,NA,3,3,20,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL358","LTL358_29.4.2015","LTL358_2015",29,4,2015,"2015-04-29",55.04511446,25.56411343,NA,"lake",NA,NA,3,3,115,1,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL358","LTL358_17.5.2021","LTL358_2021",17,5,2021,"2021-05-17",55.04511446,25.56411343,NA,"lake",NA,NA,5,2,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL359","LTL359_10.5.2017","LTL359_2017",10,5,2017,"2017-05-10",54.98740779,25.56515034,NA,"lake",NA,NA,1,1,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL359","LTL359_3.5.2023","LTL359_2023",3,5,2023,"2023-05-03",54.98740779,25.56515034,NA,"lake",NA,NA,3,2,62,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL360","LTL360_27.5.2014","LTL360_2014",27,5,2014,"2014-05-27",55.15810571,25.32924275,NA,"lake",NA,NA,3,3,33,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL360","LTL360_23.4.2020","LTL360_2020",23,4,2020,"2020-04-23",55.15810571,25.32924275,NA,"lake",NA,NA,3,3,136,1,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL362","LTL362_23.4.2014","LTL362_2014",23,4,2014,"2014-04-23",55.02441213,24.78163141,NA,"lake",NA,NA,1,1,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL362","LTL362_19.5.2020","LTL362_2020",19,5,2020,"2020-05-19",55.02441213,24.78163141,NA,"lake",NA,NA,3,3,16,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL363","LTL363_7.5.2014","LTL363_2014",7,5,2014,"2014-05-07",54.88089922,25.13911279,NA,"lake",NA,NA,2,2,180,1,1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL363","LTL363_21.4.2020","LTL363_2020",21,4,2020,"2020-04-21",54.88089922,25.13911279,NA,"lake",NA,NA,5,5,204,1,1,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL364","LTL364_10.5.2017","LTL364_2017",10,5,2017,"2017-05-10",54.87292887,25.26866348,NA,"lake",NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL364","LTL364_10.5.2023","LTL364_2023",10,5,2023,"2023-05-10",54.87292887,25.26866348,NA,"lake",NA,NA,4,3,60,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL365","LTL365_2.5.2016","LTL365_2016",2,5,2016,"2016-05-02",54.7904249,25.08530498,NA,"lake",NA,NA,3,3,14,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL365","LTL365_4.5.2022","LTL365_2022",4,5,2022,"2022-05-04",54.7904249,25.08530498,NA,"lake",NA,NA,4,2,24,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL366","LTL366_22.4.2015","LTL366_2015",22,4,2015,"2015-04-22",54.6384921,24.83927707,NA,"lake",NA,NA,3,2,65,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL367","LTL367_15.5.2014","LTL367_2014",15,5,2014,"2014-05-15",54.60789451,24.82924833,NA,"lake",NA,NA,1,1,35,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL367","LTL367_7.5.2020","LTL367_2020",7,5,2020,"2020-05-07",54.60789451,24.82924833,NA,"lake",NA,NA,1,1,67,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL368","LTL368_4.5.2016","LTL368_2016",4,5,2016,"2016-05-04",54.63554635,24.77305299,NA,"lake",NA,NA,3,3,105,1,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL368","LTL368_28.4.2022","LTL368_2022",28,4,2022,"2022-04-28",54.63554635,24.77305299,NA,"lake",NA,NA,3,3,9,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL370","LTL370_4.5.2016","LTL370_2016",4,5,2016,"2016-05-04",54.65031161,24.75873303,NA,"lake",NA,NA,3,3,101,1,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL370","LTL370_5.5.2022","LTL370_2022",5,5,2022,"2022-05-05",54.65031161,24.75873303,NA,"lake",NA,NA,3,3,27,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL371","LTL371_23.4.2015","LTL371_2015",23,4,2015,"2015-04-23",54.65157554,24.57130281,NA,"lake",NA,NA,4,3,237,1,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTL371","LTL371_11.5.2022","LTL371_2022",11,5,2022,"2022-05-11",54.65157554,24.57130281,NA,"lake",NA,NA,4,3,370,2,2,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0
